"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000531",32.3152758586346,-0.0130101583970746,0.353942698102462,-0.0367578098568609,0.97067811415371,0.98885160307509
"ENSMUSG00000000532",124.923948927946,-0.0647590970030552,0.231278320201473,-0.280005047367353,0.779473632487391,0.909699479856592
"ENSMUSG00000000538",541.678797766914,0.145349116461501,0.108768832582884,1.33631218622064,0.181447255029002,0.377165642476016
"ENSMUSG00000000544",0.0929847217182249,0.940326639731796,4.08045587181216,0.230446467079226,0.817744857094238,NA
"ENSMUSG00000000552",923.155537201227,-0.142082010262585,0.0897274957911063,-1.58348351316262,0.113311301512534,0.266022725632218
"ENSMUSG00000000555",8682.14454677135,-1.21258541099181,0.0957903402775144,-12.6587441643784,1.0008762522518e-36,1.32258647618989e-34
"ENSMUSG00000000561",525.192425856197,-0.125741851316263,0.145123862596794,-0.866445042643455,0.38624615207764,0.596456912640764
"ENSMUSG00000000562",5.23977813423145,0.169698423864989,0.936322561835358,0.181239276700062,0.856179766710428,0.94435608551808
"ENSMUSG00000000563",4872.33229283929,-0.104714805949833,0.0704079174330083,-1.48725895847533,0.136946429651503,0.305086906211377
"ENSMUSG00000000567",0.382104265399303,-2.19272552796102,4.0134066615257,-0.546350198942325,0.584825235986406,NA
"ENSMUSG00000000568",3048.86553320744,-0.199978677764367,0.133569182436012,-1.49719174825502,0.134343371877808,0.301620434434398
"ENSMUSG00000000579",89.2087780730326,0.504596873169731,0.234831800888289,2.14875869137405,0.0316535335113334,0.109251934693968
"ENSMUSG00000000581",2379.30159068608,0.0548174275378079,0.179595605708495,0.305226997740597,0.760193271649978,0.899511845713462
"ENSMUSG00000000594",8176.54862906206,0.143955296177842,0.0911477195522595,1.57936256534982,0.114252918655858,0.266507611039826
"ENSMUSG00000000600",755.378300836669,0.0788226973820711,0.157858010164673,0.499326561254926,0.617549346123052,0.798927475753599
"ENSMUSG00000000605",2122.4031082541,0.0456418892779207,0.0800176318910761,0.570397901053242,0.568407852859053,0.758922631531382
"ENSMUSG00000000627",0.361229521678542,-2.65512409907685,3.98448850169266,-0.66636510506905,0.505177760960964,NA
"ENSMUSG00000000628",564.42410497361,1.1732103128129,0.12147398806282,9.65811966432008,4.54122447846159e-22,2.80042176171798e-20
"ENSMUSG00000000631",705.424122196661,0.14294688119143,0.135185911521055,1.05740960417437,0.290324690198576,0.511156683891653
"ENSMUSG00000000632",0.110189975011105,0.940326639731796,4.08045587181216,0.230446467079226,0.817744857094237,NA
"ENSMUSG00000000673",6.12826871959018,0.788376001328402,0.909846059675288,0.866493834802959,0.386219405844741,0.596456912640764
"ENSMUSG00000000682",6597.4524270629,-0.329647323057602,0.113299509332372,-2.90952118857425,0.00361982849072991,0.0206687737896615
"ENSMUSG00000000686",882.459762855878,1.33170036781863,0.114839859379731,11.5961511535398,4.31030802904359e-31,3.98703492686532e-29
"ENSMUSG00000000693",565.926808729832,-0.202593800880239,0.117086300997061,-1.73029465577979,0.0835776438959512,0.217161012931896
"ENSMUSG00000000708",358.492944559912,-0.0348376310722831,0.146019529041972,-0.23858199859191,0.811429725123214,0.927101227120018
"ENSMUSG00000000711",1243.9516332547,0.0495890312395268,0.145918531051688,0.339840532125156,0.733976622345104,0.884021322485965
"ENSMUSG00000000724",0.907039657119716,2.26013415147448,2.30948341560274,0.978631903656522,0.327761889681318,0.537552744601453
"ENSMUSG00000000730",38.5897041553413,-1.77450039829473,0.407202747687822,-4.35778100312607,1.31387751834158e-05,0.00015783593564493
"ENSMUSG00000000731",0.12511761665113,-0.0214620468456258,4.08045587181216,-0.00525971791384532,0.99580337163207,NA
"ENSMUSG00000000732",1078.87692514557,-1.89421125025839,0.140503008709352,-13.4816419068776,2.00592657267364e-41,4.63870519930779e-39
"ENSMUSG00000000738",465.489586772897,-0.301322387372653,0.142821349712474,-2.10978532256747,0.0348768512691758,0.116466019581183
"ENSMUSG00000000740",738.959865506303,-0.0392762203530881,0.135367225208175,-0.290145715055376,0.771704763694261,0.905003711589376
"ENSMUSG00000000743",4750.74684099109,-0.0113781482518819,0.072938766922103,-0.155995895351967,0.876036256648458,0.94700239352686
"ENSMUSG00000000751",956.397971266725,0.221006496035363,0.0880599193063204,2.50972857772651,0.0120823990710762,0.0562335137238219
"ENSMUSG00000000753",50.1891276818264,0.192910368320484,0.28749315920642,0.671008551483393,0.502215081844901,0.702797202279174
"ENSMUSG00000000759",799.093870201131,0.152723206081506,0.115640711701746,1.32066989068176,0.186611457723046,0.383590218652928
"ENSMUSG00000000766",0.19031040305788,-0.021438025533256,4.08045587181216,-0.00525383099504889,0.99580806864879,NA
"ENSMUSG00000000776",265.507745535241,-0.466900046515723,0.153672984729255,-3.03827017701464,0.00237940521440523,0.014571112096029
"ENSMUSG00000000782",2.97300325807556,1.63197811400208,1.34190081423217,1.21616895726819,0.223920566423395,0.436055839877137
"ENSMUSG00000000787",7896.60202418514,0.464413608553319,0.15912912687666,2.91847016111187,0.00351753538760765,0.0203357514596067
"ENSMUSG00000000791",2.30093266321988,-0.695000109379099,1.4919042977412,-0.465847648827981,0.641324555771913,0.819371842664391
"ENSMUSG00000000792",0.20317469672933,1.82157551455172,4.03929596534549,0.450963615981508,0.652015772222201,NA
"ENSMUSG00000000804",296.000982962298,0.100740788533623,0.217524295758304,0.46312430610307,0.643275268606799,0.82073051511902
"ENSMUSG00000000811",308.504211958441,0.170142473757533,0.145111260623799,1.17249669685268,0.240997697506463,0.458689033319914
"ENSMUSG00000000817",1.3512789175853,-0.61176972956549,2.4347583391686,-0.251265072070516,0.801609177515106,0.926386144803048
"ENSMUSG00000000823",302.706743391865,0.322523127493582,0.139295551643397,2.31538712965692,0.0205917552381479,0.0802426572178559
"ENSMUSG00000000826",3891.37194329818,0.0895543317302066,0.0803588040621928,1.11443086759849,0.265094387147634,0.490733260665297
"ENSMUSG00000000827",1770.97365987088,0.0646816999526349,0.0736561710528665,0.87815724097591,0.379858392896671,0.591530325638755
"ENSMUSG00000000838",897.564154780659,-0.0111519386828331,0.337373860727268,-0.0330551355069214,0.973630619859841,0.990768232530641
"ENSMUSG00000000861",21.0122652018862,0.827726217583353,0.549115605405469,1.50738061245256,0.131713125349894,0.297157660850371
"ENSMUSG00000000869",42.9062197041424,1.2304524860306,0.344171937584919,3.57510985545417,0.000350080868493456,0.00281586785527345
"ENSMUSG00000000876",411.234611464172,0.316541953731685,0.152901567262936,2.07023354565977,0.038430479294404,0.123644858273251
"ENSMUSG00000000881",18.6703947766749,0.359699743229511,0.533767437445819,0.673888510229743,0.500382197419762,0.702357409124856
"ENSMUSG00000000884",66.5228849517877,0.119750272587486,0.322378803525399,0.371458269830234,0.710296231912216,0.871135351672434
"ENSMUSG00000000901",29.8041674495592,0.628071789670317,0.382620244900515,1.64150171884821,0.100693310573342,0.247716256064737
"ENSMUSG00000000902",898.720363876049,-0.262676408895068,0.106182707526316,-2.47381532280073,0.0133678778754483,0.0594484953595657
"ENSMUSG00000000915",316.407654742078,-0.55840205244456,0.162943659816323,-3.42696397683723,0.00061037003548799,0.00461627500753553
"ENSMUSG00000000916",319.375706581041,-0.124901296980739,0.16901105804627,-0.739012573642045,0.45989936233429,0.669932141983021
"ENSMUSG00000000934",76.3006378439294,0.0271286113602505,0.250188224903634,0.108432806422843,0.913652378783206,0.961383757577519
"ENSMUSG00000000942",6.31422117530309,-1.44005311161942,1.02569980807587,-1.40397131819771,0.160327390613948,0.340926060500923
"ENSMUSG00000000957",2778.43332885687,-0.971016588923747,0.115717673110484,-8.39125574186622,4.80976768822386e-17,2.61707947741592e-15
"ENSMUSG00000000958",967.153563802453,-0.626741376497418,0.0927265331633482,-6.75902953681383,1.38919075280648e-11,4.58929087980712e-10
"ENSMUSG00000000959",850.771111831078,0.233752023649499,0.0911611962090014,2.56416143458216,0.0103425427415145,0.0488626556457013
"ENSMUSG00000000976",582.604410494218,-0.177879705112538,0.096114091690772,-1.8507141042838,0.0642106938849547,0.181081987327997
"ENSMUSG00000000982",3715.37283571082,-0.711381111339624,0.106361859640798,-6.68831020576437,2.25762192113949e-11,7.20103543811734e-10
"ENSMUSG00000000983",15.26290638702,0.0036449844011487,0.496840766347314,0.00733632312007323,0.99414651355685,0.995846995951935
"ENSMUSG00000001014",5.23741478074733,-0.682320167298556,0.981537527152866,-0.6951544372203,0.486958522547973,0.690853732142446
"ENSMUSG00000001016",486.46712761905,-0.066342251097904,0.11649627271854,-0.569479602649517,0.569030709218505,0.758922631531382
"ENSMUSG00000001017",1607.47062376795,-0.0714759015196463,0.0749381520204803,-0.953798560446382,0.340185618236901,0.551753600367408
"ENSMUSG00000001018",3281.57665179419,0.347684077587771,0.0850254968984812,4.08917430971204,4.32911449702141e-05,0.000471109518793506
"ENSMUSG00000001020",470.323903738408,-0.461234968410747,0.164053130071439,-2.81149752040633,0.00493114708244686,0.0269900062204932
"ENSMUSG00000001025",4494.0856657478,-0.228959003743819,0.113968633293414,-2.00896507334926,0.0445408378840584,0.134641421708346
"ENSMUSG00000001027",0.347706292507495,-1.96316963403428,4.03147361317716,-0.486960804510171,0.626286107587234,NA
"ENSMUSG00000001029",33.3260286048452,0.207255191256203,0.332957649023582,0.622467127167649,0.533634752827779,0.731277253875105
"ENSMUSG00000001034",805.545928208757,0.342620307821115,0.0930625581111465,3.68161282878036,0.000231763182267636,0.00200356022053797
"ENSMUSG00000001036",71.6280630905515,0.310169682712976,0.331376187433775,0.93600474166528,0.349270746373751,0.561870331122991
"ENSMUSG00000001039",11.5395211249087,0.24329204353741,0.570896173622872,0.426158126080079,0.669992627587109,0.850127819640707
"ENSMUSG00000001052",1200.00804128517,-0.0813019734869342,0.0826238789181525,-0.98400092747367,0.325115056878033,0.535109301801033
"ENSMUSG00000001053",293.533149539388,0.287449689036464,0.129939391216909,2.21218282111712,0.0269540353422333,0.0970135513290499
"ENSMUSG00000001054",1098.92000502883,0.545429826145985,0.0893268327319389,6.10600207647311,1.0215767897261e-09,2.55394197431524e-08
"ENSMUSG00000001056",1791.54422482414,-0.431939005338923,0.0940591957886389,-4.5922038958268,4.38589546133167e-06,5.85026860394607e-05
"ENSMUSG00000001062",605.472572413536,0.516741836648481,0.105916556491681,4.87876356411822,1.06752940961219e-06,1.67366898964623e-05
"ENSMUSG00000001065",455.09280388648,0.203638443895925,0.116140227007626,1.75338424198666,0.0795360740278231,0.210804780732769
"ENSMUSG00000001082",871.253295270006,-0.089709598799374,0.112634654783662,-0.796465341609822,0.425761612460521,0.633465102619079
"ENSMUSG00000001089",2002.73455401896,-0.190370528960514,0.0928274121489123,-2.05080077698519,0.0402863518731246,0.125894849603514
"ENSMUSG00000001095",9.70427399384302,-0.252161955448858,0.67718121023867,-0.372369982563433,0.709617400021139,0.871135351672434
"ENSMUSG00000001098",2881.13784198172,0.0266144259418703,0.0846568311129799,0.314380134384568,0.753232342319237,0.894402973870724
"ENSMUSG00000001100",1106.92255288832,0.12321085847809,0.0951227805814621,1.29528234693027,0.195222846655251,0.396250516952548
"ENSMUSG00000001105",546.993748704203,-0.0943449821198917,0.121957717586689,-0.773587633376548,0.439174687530185,0.644819977722891
"ENSMUSG00000001119",0.240819681119028,-2.06258015296695,4.02330709050698,-0.512657897239219,0.608190645831284,NA
"ENSMUSG00000001120",98.8039120169084,0.157987900634908,0.250577640343976,0.630494805594119,0.528370900243692,0.72621557611503
"ENSMUSG00000001123",4038.83807699721,0.356196902661505,0.104332963583105,3.41403992016177,0.000640071965727028,0.00469894101823413
"ENSMUSG00000001127",1265.63859688936,0.131930817708064,0.0917481573592937,1.43796694675198,0.150443432741363,0.324382692973802
"ENSMUSG00000001128",10237.1162461008,0.0949363795195522,0.0890621016574492,1.06595709906663,0.286443035583625,0.508810413324987
"ENSMUSG00000001131",4.04575036969772,-0.301448498238734,1.00764670699642,-0.299160902472741,0.764817279258286,0.90127673235406
"ENSMUSG00000001134",396.646982735894,-0.157032699670878,0.148445301633197,-1.05784890423074,0.290124333051793,0.511156683891653
"ENSMUSG00000001138",641.798202795938,0.705876199160226,0.136072546737294,5.18749899289395,2.13137077632242e-07,4.28590862630052e-06
"ENSMUSG00000001143",401.600757705664,0.230371634531167,0.133671333714417,1.7234183884433,0.0848128919391839,0.218529039119067
"ENSMUSG00000001150",489.509317350627,-0.108554220868742,0.135985634646935,-0.798277120598695,0.424709692122843,0.633465102619079
"ENSMUSG00000001151",497.467002129806,0.298594706580897,0.12893505354909,2.31585358955323,0.0205662640734064,0.0802426572178559
"ENSMUSG00000001156",497.019262196436,0.0530257699460299,0.145190779799608,0.365214444190024,0.714951336997991,0.871135351672434
"ENSMUSG00000001157",405.463573300889,0.435470618767099,0.116263784056477,3.74553969923739,0.000180006377591147,0.00161656212885253
"ENSMUSG00000001158",711.549707220656,-0.0616594397638322,0.121554761987092,-0.507256472357537,0.611974875592287,0.794610621293651
"ENSMUSG00000001166",58.739385347944,0.435281170806492,0.288021233339669,1.51128153212633,0.130716737157614,0.296355347722531
"ENSMUSG00000001168",0.22037995002221,1.92499878571172,4.03027131578098,0.477635036175896,0.632909989447261,NA
"ENSMUSG00000001173",651.867547210338,-0.106549737993977,0.133836333209181,-0.796119674225113,0.425962479815208,0.633465102619079
"ENSMUSG00000001175",20990.3309603493,-0.344508517764215,0.0633328807481646,-5.43964704738618,5.33862298238551e-08,1.12232414970605e-06
"ENSMUSG00000001211",1876.76533799998,-0.120168488208888,0.0748327283971778,-1.60582796836016,0.108311713664305,0.262273128637387
"ENSMUSG00000001225",0.120409840559514,-0.983218705028775,4.08045587181216,-0.2409580536873,0.809587627044012,NA
"ENSMUSG00000001227",92.2592257064659,0.538565423416438,0.244741615290218,2.20054698412364,0.0277681102915508,0.0987903923834019
"ENSMUSG00000001228",73.2001889771354,-0.0735852333726119,0.350841497946599,-0.209739252064795,0.833871188132317,0.936081127454361
"ENSMUSG00000001229",692.803239656069,-0.222803032899027,0.120377781139654,-1.8508650914619,0.064188963913039,0.181081987327997
"ENSMUSG00000001240",4.08866732449594,0.861746297568993,1.01987921959741,0.844949363620878,0.398139111492764,0.608725087819515
"ENSMUSG00000001247",61.1206600975948,0.668461735590384,0.312341915667973,2.1401601964335,0.0323418226712105,0.111212587252304
"ENSMUSG00000001248",1261.91021735865,0.0238116782113988,0.0845995751662926,0.281463330809801,0.778355049445768,0.909699479856592
"ENSMUSG00000001249",85.8501459185739,-0.560161504523543,0.263887550167063,-2.12272804900767,0.033776647165027,0.114027002290693
"ENSMUSG00000001270",4671.33488047331,0.168231596997646,0.114568718354774,1.46839031991874,0.141998229504732,0.31125204334568
"ENSMUSG00000001280",973.763412030681,-0.00886216962518788,0.149227926982606,-0.0593868038267454,0.952644023529412,0.978019668995234
"ENSMUSG00000001281",127.978488071732,-0.0395691447940247,0.230323126975692,-0.171798400419428,0.863596023108687,0.94435608551808
"ENSMUSG00000001285",265.912386142595,0.210063823029364,0.176334494907028,1.19128037392865,0.233543535921672,0.450057855682388
"ENSMUSG00000001288",162.068768230988,-0.294615794316993,0.18487399351295,-1.59360323601359,0.111024929245143,0.266022725632218
"ENSMUSG00000001289",2562.06856314587,-0.170350470949066,0.109128289962119,-1.56101109078313,0.118521134063903,0.271366457943343
"ENSMUSG00000001300",15.1755521544412,-0.743153848792193,0.501822491922064,-1.48090980526957,0.138630609808143,0.306161359471724
"ENSMUSG00000001305",343.083937259881,-0.0368672783210267,0.117181298764685,-0.314617423681751,0.753052148334391,0.894402973870724
"ENSMUSG00000001313",270.309010011219,0.0325739208378559,0.171485301665862,0.189951678198787,0.849346996244726,0.942163153462931
"ENSMUSG00000001323",675.876517779065,0.0175896885180506,0.0987944380888869,0.17804330748078,0.858688964598157,0.94435608551808
"ENSMUSG00000001333",154.602301783348,-0.495985221153689,0.226131558300544,-2.19334808852505,0.0282823094075565,0.0998516648930906
"ENSMUSG00000001334",0.71201495568886,1.87152058475511,3.47304112698201,0.538870838647806,0.589975980043828,NA
"ENSMUSG00000001348",93.8759799599408,-0.728270376302482,0.28406001370643,-2.56379054130137,0.0103536005476297,0.0488626556457013
"ENSMUSG00000001349",0.907623088615454,1.73953548692198,2.19077975687932,0.794025725981639,0.427180454855229,0.634256694608487
"ENSMUSG00000001366",523.168904730622,0.366700177610506,0.109443184142961,3.35059858210542,0.000806371013274324,0.00560821945322368
"ENSMUSG00000001376",845.188362068424,0.0564720346573169,0.188809459579906,0.299095367271138,0.764867280970743,0.90127673235406
"ENSMUSG00000001380",983.782649507576,-0.234383645165012,0.106629720415242,-2.19810803453545,0.0279414081052056,0.099026063208104
"ENSMUSG00000001383",1690.37806246412,-0.221797192589827,0.109423947890724,-2.0269529373161,0.0426672259239992,0.130254732606268
"ENSMUSG00000001403",133.446874542278,0.0301505185156613,0.187632298707128,0.160689384095447,0.872338051040491,0.945970336708622
"ENSMUSG00000001415",589.551694991141,-0.325962108157752,0.124043057557635,-2.62781420077701,0.00859354389296857,0.0425081716630798
"ENSMUSG00000001416",3891.58629414343,-0.401861868277855,0.0797669171062916,-5.0379516077118,4.70540364430593e-07,8.53431053133918e-06
"ENSMUSG00000001418",4811.5218202687,0.0520909760595271,0.0742690715411625,0.701381813163728,0.48306476874896,0.687438324758135
"ENSMUSG00000001419",2267.3279616443,0.165513767649167,0.068846290399735,2.40410582310481,0.0162120794866342,0.0688779256521869
"ENSMUSG00000001420",105.095557766943,0.469275275255908,0.23085462234787,2.0327740050566,0.0420753605610926,0.129732361730036
"ENSMUSG00000001424",1958.96470077123,-0.174841674087016,0.103225563089776,-1.69378271092555,0.0903065806003329,0.227611953829177
"ENSMUSG00000001435",503.674727414502,-0.587165568177902,0.129658836016506,-4.52854264481563,5.9391895721728e-06,7.5256854167943e-05
"ENSMUSG00000001436",388.610326950958,0.132399228636347,0.141409927593813,0.936279587220013,0.349129255263266,0.561870331122991
"ENSMUSG00000001440",1459.33626040269,-0.391556317030878,0.0797525156295333,-4.90964220927822,9.12427125010679e-07,1.4806931414647e-05
"ENSMUSG00000001441",893.384933334256,0.0217882415559309,0.10487837203818,0.20774770939426,0.835425963564598,0.936689716723943
"ENSMUSG00000001445",780.071806324994,0.0994182800049196,0.111757392725321,0.889590188000104,0.373685976724786,0.587856340936101
"ENSMUSG00000001467",2514.66502232229,-0.349802943967321,0.113040969796902,-3.09447932546761,0.00197158675210918,0.0124062431680339
"ENSMUSG00000001472",4839.24317975474,-0.0818956572912411,0.0689690559904604,-1.18742610167912,0.235059589381124,0.451606680502859
"ENSMUSG00000001473",5481.87309904621,-0.735825821925051,0.0930977216659973,-7.90380053085446,2.70525810050267e-15,1.25118187148249e-13
"ENSMUSG00000001482",981.812566437765,0.258927907496871,0.136660511756567,1.89467977376009,0.0581348389541986,0.166931006939028
"ENSMUSG00000001493",2.41388561229506,-0.265662130505944,1.37526226883441,-0.193171976375897,0.846824284981831,0.942163153462931
"ENSMUSG00000001506",0.842868883916597,-3.88529905139946,3.62223008936276,-1.07262624282462,0.283438845364415,0.506660572323707
"ENSMUSG00000001507",1.0744665799217,0.46122979406607,1.98048670156124,0.232887094723978,0.815849079865615,0.927101227120018
"ENSMUSG00000001508",0.423088978168676,2.87582527555922,3.97114542594108,0.724180297395607,0.468955052869282,NA
"ENSMUSG00000001517",66.2412608852962,0.229668221306005,0.260762856700346,0.880755120618756,0.378450375536959,0.590331530137752
"ENSMUSG00000001518",142.537976369387,0.104888919664642,0.194128594142898,0.54030638880243,0.588985753164222,0.77498125416345
"ENSMUSG00000001520",18.6389449351047,0.0123352997664568,0.454758136483804,0.027124967706644,0.978360060734715,0.992024524514367
"ENSMUSG00000001521",59.728247083159,0.0481146783087293,0.297276581324176,0.16185155956251,0.871422749612642,0.945970336708622
"ENSMUSG00000001524",190.248622044503,0.19654755344763,0.184550008697839,1.06500972194173,0.286871530317569,0.508810413324987
"ENSMUSG00000001525",3584.36925289028,-0.326506115616856,0.103903574016094,-3.14239542488004,0.00167571560430924,0.0107641453749031
"ENSMUSG00000001542",4164.10571459247,-0.867824005404917,0.131390876387334,-6.60490308966821,3.97777466963941e-11,1.18691663529563e-09
"ENSMUSG00000001552",113.775323207593,0.187786433614323,0.202054896773456,0.929383235016913,0.352690512984285,0.565405068475674
"ENSMUSG00000001555",0.294146936541392,-1.63139000048163,4.06145073713491,-0.401676668281459,0.687921997653441,NA
"ENSMUSG00000001558",0.351299701752813,-0.0214438000043953,3.76528561030388,-0.00569513238138253,0.995455966365114,NA
"ENSMUSG00000001569",1039.20678997127,0.0372407814802536,0.10136469976201,0.367393989896776,0.713325153999559,0.871135351672434
"ENSMUSG00000001576",1325.35992718568,-0.182047962281652,0.125728946952218,-1.44793992707851,0.147633851943424,0.32207856850865
"ENSMUSG00000001583",76.6114194377678,0.498541208220559,0.245233757261047,2.0329224401593,0.0420603595058817,0.129732361730036
"ENSMUSG00000001588",7.77727846212897,-0.0997694610930302,0.752245910552932,-0.132628784940413,0.89448696643195,0.952102127637343
"ENSMUSG00000001604",15.1239795203769,0.348157013657912,0.520483203716845,0.6689111409776,0.50355216292544,0.702832591430255
"ENSMUSG00000001627",3007.60057406341,-1.45346629230328,0.107286523072669,-13.5475197692705,8.19526762165509e-42,2.52687418334365e-39
"ENSMUSG00000001630",301.400212755346,-0.725356436094792,0.147299555595379,-4.92436269181485,8.46357322313919e-07,1.39800093417924e-05
"ENSMUSG00000001632",1839.56324173232,-0.018969826380967,0.0964869100345079,-0.196605180683914,0.844136516142905,0.942163153462931
"ENSMUSG00000001642",1395.38959548275,0.088023323445518,0.092365588134078,0.952988285179793,0.340596006280854,0.551753600367408
"ENSMUSG00000001663",21.7683736398809,0.0481215427936372,0.508725983115842,0.0945922645800451,0.924638694256222,0.96140987166913
"ENSMUSG00000001665",129.12509847009,0.469259110061915,0.208937941157414,2.24592578764033,0.0247087618031235,0.0909964470256963
"ENSMUSG00000001666",140.137342712351,-0.183479833570791,0.199961886637674,-0.917574027010718,0.358841920794057,0.570324358650348
"ENSMUSG00000001674",422.090376514366,-0.217567793832838,0.135893036102578,-1.60102239285175,0.109371959511091,0.263461100384789
"ENSMUSG00000001687",6175.06089223411,-0.0589819811271563,0.100382911815128,-0.587569936562326,0.556820995047148,0.748351382165199
"ENSMUSG00000001700",578.555346510757,0.0228264024724537,0.124957620314877,0.182673152825207,0.855054482216941,0.94435608551808
"ENSMUSG00000001707",414.849166616762,-0.507313204348251,0.126473550353681,-4.01121976041281,6.04058493737048e-05,0.000612158711744104
"ENSMUSG00000001729",10130.7134608624,0.0990932681869902,0.0847863507894976,1.16874080868291,0.242508074856084,0.459740195992185
"ENSMUSG00000001739",0.432244451023207,-2.44046915541016,3.44251190942859,-0.708921049401757,0.478373471850968,NA
"ENSMUSG00000001741",431.079697211565,1.16769466878978,0.123786349394809,9.43314569416283,3.97970894937634e-21,2.30076923635819e-19
"ENSMUSG00000001750",9158.26635008233,-0.0440527757621477,0.0864105014928132,-0.509808125182697,0.61018589275197,0.793842406182239
"ENSMUSG00000001751",5167.7761327485,0.312448248080722,0.0825921366394703,3.78302657848187,0.000154932863058993,0.00147745256009864
"ENSMUSG00000001755",562.210345349028,0.376652100950175,0.107675781793576,3.49802058249506,0.000468724957677234,0.00370573150300377
"ENSMUSG00000001761",42.6499273029472,0.240029482904341,0.374685725777362,0.640615498245498,0.52177252770761,0.720357594223192
"ENSMUSG00000001763",103.869250194453,-0.468442352052262,0.197035616401948,-2.37745013113086,0.0174328000295455,0.0711360281867603
"ENSMUSG00000001767",927.097790155094,-0.165230594270032,0.150980695547625,-1.09438225642504,0.273787362623173,0.497550708106945
